time_step,text_hash,source_label,trace_status,trace_error,trace_mode,ate,ate_ci_lower,ate_ci_upper,ci_width,refuted_count,identifiable,concept_count,edge_count,adj_density,max_delta_nll,signal_type,max_delta_nll_concept_level,concept_level_edge_count,concept_coverage,condition_number,unk_rate,ccm_coverage_pct,ccm_verdict,refutations_attempted,ccm_algorithm_run,edm_rho_high,edm_rho_mid,havok_status,havok_linear_pct,causallearn_consensus,edge_stability_mean,permutation_p_value,total_ms,consensus_score,consensus_direction,z_pca_1,z_pca_2,z_pca_3,secular_entropy,z_福音,z_吉祥,z_奥美,z_存在,z_自孕,z_弥赛亚,z_Alice,z_觉爱,dz_福音,dz_吉祥,dz_奥美,dz_存在,dz_自孕,dz_弥赛亚,dz_Alice,dz_觉爱,d2z_福音,d2z_吉祥,d2z_奥美,d2z_存在,d2z_自孕,d2z_弥赛亚,d2z_Alice,d2z_觉爱,z_福音_zscore,z_吉祥_zscore,z_奥美_zscore,z_存在_zscore,z_自孕_zscore,z_弥赛亚_zscore,z_Alice_zscore,z_觉爱_zscore,dz_福音_zscore,dz_吉祥_zscore,dz_奥美_zscore,dz_存在_zscore,dz_自孕_zscore,dz_弥赛亚_zscore,dz_Alice_zscore,dz_觉爱_zscore,d2z_福音_zscore,d2z_吉祥_zscore,d2z_奥美_zscore,d2z_存在_zscore,d2z_自孕_zscore,d2z_弥赛亚_zscore,d2z_Alice_zscore,d2z_觉爱_zscore
2026-07-20 04:22,replay:f6401fb4,,,,,-0.2773250284299138,-0.2963191146581681,-0.2583309422016595,0.03798817245650865,0,0,12,12,0.5,8.0,unknown,0.0,0,0.5385,11023194846674.63,0.0,0.0,N/A,0,0,0,0,unavailable,-1.0,0,0.0,1.0,2151,0.7226749715700862,negative,0.010964602382048716,-0.03360726420223059,0.00760492485724313,0.4403956773952368,-0.8933952909556144,-0.12977799469193982,0.024808231129924148,0.15315530684900192,0.08781360715460484,0.07574809996300301,0.06276197139436798,-0.11302592444922611,,,,,,,,,,,,,,,,,-0.09888094501371746,0.28176944025008666,0.7412826378673019,-0.007402993920275095,0.03255847629587453,0.028821569644637075,0.19246657210445767,-0.24739658897159814,,,,,,,,,,,,,,,,
2026-07-20 13:12,replay:e0182399,,,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,unknown,0.0,0,0.0,0.0,0.0,0.0,N/A,0,0,0,0,unavailable,-1.0,0,0.0,1.0,0,0.0,ambiguous,0.10316905268376456,0.06731247635142462,0.011111836133433289,0.5931812406376912,-0.8449820951360466,-0.14422299250480675,0.02416029524952532,0.1972595047796086,0.1198582757564185,0.07282870539180232,0.0697614315211764,-0.1327527090920633,1.5224275414958434e-06,-4.5424521424109833e-07,-2.037534215090657e-08,1.3869244632266253e-06,1.0076939811891086e-06,-9.180486072958144e-08,2.2010880901913283e-07,-6.203391397118611e-07,,,,,,,,,1.6121184234034076,-1.0085844195508509,0.6923881274201674,1.5922030108551077,1.3041172830422156,-0.14836342400198707,0.5431540164870627,-1.4172970591135439,-0.22864316341349575,0.2268523303258242,-0.2281101406002268,-0.22845737133290353,-0.2295303472996911,0.2262715028589446,-0.22732126813030856,0.22784564931826948,,,,,,,,
2026-07-20 22:03,replay:ccce6b7b,,,,,1.1322839136393128,1.0946463188669888,1.1699215084116368,0.07527518954464796,0,0,12,12,0.5,8.0,unknown,0.0,0,0.6364,72760028.81,0.0,0.0,N/A,0,0,0,0,unavailable,-1.0,0,0.0,1.0,2202,0.0,positive,0.02686136040313389,-0.02609467057661524,0.008794754420137092,0.7843183104235797,-0.8865160631689034,-0.13608677937164332,0.018643756410484692,0.16006713620707883,0.09609128701078042,0.07949152423301616,0.06724363657984665,-0.1078870254227983,-1.3036399257017202e-06,2.553739213171195e-07,-1.7314936720152626e-07,-1.1673687561999303e-06,-7.459820698568136e-07,2.091280238924619e-07,-7.902683431669034e-08,7.804671584828941e-07,-8.878628549159797e-11,2.229403504738353e-11,-4.799686617989937e-12,-8.024798050350473e-11,-5.509506915004468e-11,9.454379033051943e-12,-9.397915279165039e-12,4.400899460241141e-11,0.08319195009263947,-0.28770774916877967,0.35434146827525825,0.17184970261316465,0.2959705857183524,0.2696353025959892,0.4052792775017045,0.20009896923084686,-0.228820529037835,0.22705002857079873,-0.2281341387593912,-0.22858681435525305,-0.22968301904979327,0.22636732027200024,-0.227417864310871,0.22797700594535758,-0.22939038326603653,0.22936194354906653,-0.22936097451977858,-0.22939484362085602,-0.22937718378343236,0.2293570260461007,-0.2293030891667209,0.22939059888462346
2026-07-21 06:53,replay:be248772,,,,,-0.5041412230894077,-0.5562647616752012,-0.45201768450361407,0.10424707717158715,0,0,12,12,0.3889,8.0,unknown,0.0,0,0.6883,1479164.02,0.0,0.0,N/A,0,0,0,0,unavailable,-1.0,0,0.0,1.0,2264,0.4958587769105923,negative,-0.08320779817492185,-0.03532460295068103,-0.026877158534629852,0.6138755207279435,-0.9096083259094518,-0.13838831104761498,-0.007533479099446604,0.13077724657494844,0.06052619024550912,0.0841097505872973,0.05715207456695342,-0.10912781257501498,-7.261717842939758e-07,-7.237520993621582e-08,-8.231835066016131e-07,-9.210657117022135e-07,-1.118399269348154e-06,1.4522724384531915e-07,-3.1734471738657966e-07,-3.9018463906185246e-08,1.814226017617796e-11,-1.029686243334387e-11,-2.04220590449289e-11,7.738078683560061e-12,-1.170019476881371e-11,-2.0075645632152917e-12,-7.48720964718471e-12,-2.5745699729471544e-11,-0.7231523889979141,-0.4760660507743234,-1.2906765344010305,-0.8915781014870932,-1.0999209529895617,0.5289199634314748,-0.12967179588869457,0.11791430232026069,-0.22878238741393722,0.22695733489407793,-0.2282368496745025,-0.2285723085784892,-0.22971334726045464,0.22634047950530187,-0.22748834850831914,0.22789904894222027,-0.2293903766683559,0.22936193627240373,-0.2293609780457218,-0.22939483943586356,-0.22937717986805214,0.229357022961943,-0.22930308793998183,0.22939059355500874
2026-07-21 15:44,replay:bd48fe0d,,,,,0.5035147502822723,0.4526895510232426,0.5543399495413021,0.10165039851805946,0,0,12,12,0.3542,8.0,unknown,0.0,0,0.3947,5473603.82,0.0,0.0,N/A,0,0,0,0,unavailable,-1.0,0,0.0,1.0,2202,0.4964852497177277,positive,-0.12453185910839286,-0.09456337958791045,-0.10203386510592993,0.9741841178012427,-0.9580917046850858,-0.09241836846745162,-0.020867653369176432,0.11342108860387497,0.012406664248963905,0.01868839627106816,-0.01674083662704134,-0.078162191174915,-1.5217633011812275e-06,1.4428732762135394e-06,-4.1852398837821184e-07,-5.447632759282319e-07,-1.5103429377446709e-06,-2.0534009515451706e-06,-2.3193004141241293e-06,9.719278531104826e-07,-2.499502095153163e-11,4.7604413639640444e-11,1.271314854613262e-11,1.1822256857492353e-11,-1.2313655934543414e-11,-6.907408719417184e-11,-6.289524652018692e-11,3.1760801665619475e-11,-2.062777575466576,2.7434363323299498,-1.8688430499940942,-1.382298805348177,-2.3952289360413506,-2.8478796245825113,-2.8995973296793784,1.8226143550587535,-0.2288284053660229,0.2273715934669332,-0.22816483702027276,-0.22855160025625215,-0.2297414990787255,0.2256660983618404,-0.2281045774251861,0.22799048738484537,-0.22939037931448622,0.22936194880155977,-0.22936097007913994,-0.229394839295525,-0.2293771799295387,0.22935700531560013,-0.22930311674845935,0.22939059792213318
2026-07-22 00:34,replay:7d231399,,,,,4.666816678429996,3.733292768945198,5.600340587914793,1.8670478189695956,0,0,12,12,0.3958,8.0,unknown,0.0,0,0.6234,950395352.31,0.0,0.0,N/A,0,0,0,0,unavailable,-1.0,0,0.0,1.0,2258,0.0,positive,-0.08429531620647064,-0.0388314691826217,-0.0873732767891283,0.8530928951857493,-0.919947943795803,-0.13055450728797877,-0.018442708304623412,0.11471087064959586,0.06391381347319895,0.09402782404929319,0.048764370444552646,-0.09542537601542679,1.1994893361409664e-06,-1.19924964844425e-06,7.62561341054409e-08,4.05591838277009e-08,1.6197216737180833e-06,2.3691643955416676e-06,2.0599121720627042e-06,-5.428674478148361e-07,8.54933282225006e-11,-8.300731777121549e-11,1.554445876480216e-11,1.8389018528304517e-11,9.833693407046038e-11,1.3894330339575364e-10,1.375812939424076e-10,-4.759017596372349e-11,-0.7828509169987722,0.04529918788975617,-1.5181988212024902,-1.2081957682478233,-0.6122482114039932,0.9827679637182279,-0.2589684513874739,0.7468734989337179,-0.2286566366390303,0.22663415973271261,-0.22808044742856545,-0.2285205511404914,-0.2294680280427603,0.22705210650054344,-0.22671276615603095,0.2278467888329351,-0.22939037266952336,0.22936192036026098,-0.22936096963706812,-0.22939483901778318,-0.22937717046041373,0.22935706083124274,-0.22930300976689993,0.22939059188908736
2026-07-22 09:25,replay:71d65db2,,,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,unknown,0.0,0,0.0,0.0,0.0,0.0,N/A,0,0,0,0,unavailable,-1.0,0,0.0,1.0,0,0.0,ambiguous,0.0861703859483278,0.05320283837654392,0.011624055134741802,0.5924327816375953,-0.854942746800932,-0.14441484698566373,0.02191935165790631,0.1899720152805508,0.11250262369717919,0.07855478553868307,0.06754644696714772,-0.12290783108382988,2.040338888727905e-06,-4.350389107873498e-07,1.2668568726468839e-06,2.3622455941919318e-06,1.525072511738237e-06,-4.856572037228537e-07,5.895190371184894e-07,-8.626005985060606e-07,2.641688823710144e-11,2.4009134076559854e-11,3.740498707324672e-11,7.294019511040624e-11,-2.973583474076226e-12,-8.968965124927809e-11,-4.619519745347832e-11,-1.004502515523797e-11,1.1547381000612797,-0.8875325147009752,0.8393822706649036,1.2237681671192433,0.9438329077298452,0.18543300796224393,0.4800632259652906,-0.8080193159686196,-0.22860901838440448,0.2268585097104078,-0.2278900232724467,-0.2284057230464972,-0.2294824461768011,0.22614362664637372,-0.2271994259703269,0.22782049602726342,-0.22939037642807417,0.2293619442122599,-0.22936096471343556,-0.22939483656916188,-0.22937717945539954,0.22935699899033202,-0.2293031102717161,0.2293905948714991
2026-07-22 18:15,replay:61b25357,,,,,-0.4456190426571993,-0.46052759101563073,-0.4307104942987679,0.029817096716862834,0,0,12,12,0.5069,8.0,unknown,0.0,0,0.5714,11999999999414.15,0.0,0.0,N/A,0,0,0,0,unavailable,-1.0,0,0.0,1.0,2238,0.5543809573428007,negative,0.007174217031357854,-0.04474506804738146,-0.017356943851313814,0.4410934140673372,-0.901992720276587,-0.12558763451654126,0.0132678996602389,0.1422486737391903,0.08984189572142395,0.07968493515576806,0.07470398156963691,-0.09613861450292038,-1.4795589143287731e-06,5.920507065761784e-07,-2.720582389203588e-07,-1.5007340107346065e-06,-7.126015086715482e-07,3.553929613474815e-08,2.2507970448079217e-07,8.417992635506132e-07,-1.1058428536150418e-10,3.226797415531034e-11,-4.834794569799694e-11,-1.2136285280950482e-10,-7.030078606376956e-11,1.6374379511705997e-11,-1.1449554905362778e-11,5.354696393517669e-11,-0.24222118334445633,0.3877088975898664,0.3331475175032853,-0.29743737193740816,0.22426814670274425,0.24188993239072942,0.7285073836919708,0.6637210114226283,-0.22883124413920905,0.22714278441063931,-0.22814939226376976,-0.22860342901887504,-0.2296805451582264,0.22630842514793842,-0.22732209526307176,0.22798032785875028,-0.22939038461429062,0.2293619456340508,-0.22936098517357353,-0.2293948455645184,-0.2293771851451447,0.22935702811360528,-0.22930309050018685,0.22939059962692404
2026-07-23 03:06,replay:557ef729,,,,,-0.7615729104108766,-0.8355955384743294,-0.6875502823474238,0.14804525612690567,0,0,12,12,0.4167,8.0,unknown,0.0,0,0.5926,1343066568.48,0.0,0.0,N/A,0,0,0,0,unavailable,-1.0,0,0.0,1.0,2147,0.2384270895891234,negative,-0.08241071003595017,-0.05360465596118654,-0.09155099043597867,0.9252926642020558,-0.9222708370296621,-0.12620476893194607,-0.01027071678900425,0.1069102447403415,0.06391295080174166,0.09641172060422394,0.05455235610180541,-0.08424181252077806,-6.364757298516985e-07,-1.9370195084896832e-08,-7.388140756196845e-07,-1.1091785624246331e-06,-8.138400790860734e-07,5.25008959461892e-07,-6.325055074648933e-07,3.734087251143228e-07,2.6487062031953332e-11,-1.9208950727649238e-11,-1.4664022516472688e-11,1.2301459262016128e-11,-3.1806022750400642e-12,1.5377620588348847e-11,-2.6942670811991376e-11,-1.4715379781221818e-11,-0.8106001140284265,0.347479591420968,-0.9529234719375829,-1.3258458145536196,-0.5793606099074631,1.0159233461587265,-0.02323333947452802,1.262254198945899,-0.228774512174616,0.2269686182373687,-0.2282245445785113,-0.2285793759794591,-0.2296843195352766,0.2264602605620547,-0.22759175304113882,0.227933266162505,-0.22939037617468158,0.2293619342546826,-0.229360976662794,-0.22939483922480555,-0.22937717919919648,0.22935702749298803,-0.22930309842398167,0.2293905943539538
2026-07-23 11:56,replay:296487f3,,,,,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,unknown,0.0,0,0.0,0.0,0.0,0.0,N/A,0,0,0,0,unavailable,-1.0,0,0.0,1.0,0,0.0,ambiguous,0.08070557334827694,0.060472205856767255,-0.0024995122906705455,0.5988657280251592,-0.8618922705671169,-0.14250419455706076,0.01616130843163602,0.18283181222312941,0.10497278872749227,0.07607208264722244,0.06090300388429537,-0.13647353909046397,1.8986970585706017e-06,-5.125605542488895e-07,8.311957616553544e-07,2.3874706755593683e-06,1.2911898718789502e-06,-6.396112565094812e-07,1.9970590510974725e-07,-1.6425071248328904e-06,7.96472757908357e-11,-1.5494513325918716e-11,4.932484565739991e-11,1.0985388746415336e-10,6.613352029422003e-11,-3.658875953413048e-11,2.6145504636338065e-11,-6.333383128957628e-11,0.9009299178974188,-0.7266256700296775,0.5617516752130757,0.9432127135334241,0.724273861421307,0.01890392900693006,0.2650480566322101,-1.4229230596110214,-0.22861893805450056,0.2268378302037393,-0.2279641717709738,-0.2284050442514709,-0.22950351144662912,0.2260957691940668,-0.2273184013169314,0.227749443192383,-0.22939037310093896,0.22936193531340812,-0.22936096171003525,-0.2293948348064516,-0.22937717324931003,0.2293570137784387,-0.22930306977680076,0.22939059082120225
